v8-version,7,1,302,31,0
code-creation,Builtin,3,11700,0x55ecbd5836a0,219,CEntry_Return2_DontSaveFPRegs_ArgvInRegister_NoBuiltinExit
code-creation,Builtin,3,11706,0x55ecbd583780,419,CEntry_Return2_SaveFPRegs_ArgvOnStack_NoBuiltinExit
code-creation,Builtin,3,11711,0x55ecbd583940,419,CEntry_Return2_SaveFPRegs_ArgvOnStack_BuiltinExit
code-creation,Builtin,3,11716,0x55ecbd583b00,1888,StringAdd_CheckNone
code-creation,Builtin,3,11720,0x55ecbd584280,487,StringAdd_ConvertLeft
code-creation,Builtin,3,11724,0x55ecbd584480,507,StringAdd_ConvertRight
code-creation,Builtin,3,11728,0x55ecbd584680,3382,SubString
code-creation,Builtin,3,11732,0x55ecbd5853c0,284,CallApiCallback_Argc0
code-creation,Builtin,3,11736,0x55ecbd5854e0,284,CallApiCallback_Argc1
code-creation,Builtin,3,11740,0x55ecbd585600,283,CallApiGetter
code-creation,Builtin,3,11744,0x55ecbd585720,82,DoubleToI
code-creation,Builtin,3,11748,0x55ecbd585780,2272,GetProperty
code-creation,Builtin,3,11752,0x55ecbd586080,14612,SetProperty
code-creation,Builtin,3,11755,0x55ecbd5899a0,258,MathPowInternal
code-creation,Builtin,3,11759,0x55ecbd589ac0,12,IsTraceCategoryEnabled
code-creation,Builtin,3,11765,0x55ecbd589ae0,12,Trace
code-creation,Builtin,3,11768,0x55ecbd589b00,6696,ArrayPrototypeCopyWithin
code-creation,Builtin,3,11773,0x55ecbd58b540,130,ArrayForEachLoopEagerDeoptContinuation
code-creation,Builtin,3,11778,0x55ecbd58b5e0,130,ArrayForEachLoopLazyDeoptContinuation
code-creation,Builtin,3,11782,0x55ecbd58b680,2952,ArrayForEachLoopContinuation
code-creation,Builtin,3,11787,0x55ecbd58c220,4236,ArrayForEach
code-creation,Builtin,3,11790,0x55ecbd58d2c0,3876,ArrayPrototypeLastIndexOf
code-creation,Builtin,3,11795,0x55ecbd58e200,4048,ArrayPrototypeReverse
code-creation,Builtin,3,11799,0x55ecbd58f1e0,15372,ArraySplice
code-creation,Builtin,3,11803,0x55ecbd592e00,3872,ArrayPrototypeUnshift
code-creation,Builtin,3,11807,0x55ecbd593d40,3536,TypedArrayQuickSort
code-creation,Builtin,3,11811,0x55ecbd594b20,822,TypedArrayPrototypeSort
code-creation,Builtin,3,11815,0x55ecbd594e60,198,DataViewPrototypeGetBuffer
code-creation,Builtin,3,11819,0x55ecbd594f40,401,DataViewPrototypeGetByteLength
code-creation,Builtin,3,11824,0x55ecbd5950e0,401,DataViewPrototypeGetByteOffset
code-creation,Builtin,3,11828,0x55ecbd595280,1036,DataViewPrototypeGetUint8
code-creation,Builtin,3,11832,0x55ecbd5956a0,1036,DataViewPrototypeGetInt8
code-creation,Builtin,3,11837,0x55ecbd595ac0,1136,DataViewPrototypeGetUint16
code-creation,Builtin,3,11841,0x55ecbd595f40,1132,DataViewPrototypeGetInt16
code-creation,Builtin,3,11845,0x55ecbd5963c0,1304,DataViewPrototypeGetUint32
code-creation,Builtin,3,11850,0x55ecbd5968e0,1176,DataViewPrototypeGetInt32
code-creation,Builtin,3,11854,0x55ecbd596d80,1280,DataViewPrototypeGetFloat32
code-creation,Builtin,3,11858,0x55ecbd5972a0,1400,DataViewPrototypeGetFloat64
code-creation,Builtin,3,11863,0x55ecbd597820,1600,DataViewPrototypeGetBigUint64
code-creation,Builtin,3,11867,0x55ecbd597e80,1620,DataViewPrototypeGetBigInt64
code-creation,Builtin,3,11872,0x55ecbd5984e0,1432,DataViewPrototypeSetUint8
code-creation,Builtin,3,11876,0x55ecbd598a80,1432,DataViewPrototypeSetInt8
code-creation,Builtin,3,11880,0x55ecbd599020,1540,DataViewPrototypeSetUint16
code-creation,Builtin,3,11884,0x55ecbd599640,1540,DataViewPrototypeSetInt16
code-creation,Builtin,3,11889,0x55ecbd599c60,1616,DataViewPrototypeSetUint32
code-creation,Builtin,3,11893,0x55ecbd59a2c0,1616,DataViewPrototypeSetInt32
code-creation,Builtin,3,11897,0x55ecbd59a920,1580,DataViewPrototypeSetFloat32
code-creation,Builtin,3,11902,0x55ecbd59af60,1728,DataViewPrototypeSetFloat64
code-creation,Builtin,3,11906,0x55ecbd59b640,1620,DataViewPrototypeSetBigUint64
code-creation,Builtin,3,11910,0x55ecbd59bca0,1620,DataViewPrototypeSetBigInt64
code-creation,Builtin,3,11915,0x55ecbd59c300,12,GenericBuiltinTest22UT12ATHeapObject5ATSmi
code-creation,Builtin,3,11920,0x55ecbd59c320,28,TestHelperPlus1
code-creation,Builtin,3,11924,0x55ecbd59c340,28,TestHelperPlus2
code-creation,Builtin,3,11928,0x55ecbd59c360,20,Load23ATFastPackedSmiElements
code-creation,Builtin,3,11932,0x55ecbd59c380,120,Load25ATFastSmiOrObjectElements
code-creation,Builtin,3,11937,0x55ecbd59c400,247,Load20ATFastDoubleElements
code-creation,Builtin,3,11941,0x55ecbd59c500,308,Load20ATDictionaryElements
code-creation,Builtin,3,11945,0x55ecbd59c640,20,Load19ATTempArrayElements
code-creation,Builtin,3,11949,0x55ecbd59c660,24,Store23ATFastPackedSmiElements
code-creation,Builtin,3,11954,0x55ecbd59c680,92,Store25ATFastSmiOrObjectElements
code-creation,Builtin,3,11958,0x55ecbd59c6e0,40,Store20ATFastDoubleElements
code-creation,Builtin,3,11963,0x55ecbd59c720,660,Store20ATDictionaryElements
code-creation,Builtin,3,11967,0x55ecbd59c9c0,92,Store19ATTempArrayElements
code-creation,Builtin,3,11971,0x55ecbd59ca20,336,SortCompareDefault
code-creation,Builtin,3,11975,0x55ecbd59cb80,150,SortCompareUserFn
code-creation,Builtin,3,11979,0x55ecbd59cc20,16,CanUseSameAccessor25ATGenericElementsAccessor
code-creation,Builtin,3,11985,0x55ecbd59cc40,28,CanUseSameAccessor20ATDictionaryElements
code-creation,Builtin,3,11989,0x55ecbd59cc60,292,CopyFromTempArray
code-creation,Builtin,3,11993,0x55ecbd59cda0,612,CopyWithinSortArray
code-creation,Builtin,3,11999,0x55ecbd59d020,1032,BinaryInsertionSort
code-creation,Builtin,3,12003,0x55ecbd59d440,8932,MergeAt
code-creation,Builtin,3,12007,0x55ecbd59f740,1900,GallopLeft
code-creation,Builtin,3,12011,0x55ecbd59fec0,1868,GallopRight
code-creation,Builtin,3,12014,0x55ecbd5a0620,4038,ArrayTimSort
code-creation,Builtin,3,12018,0x55ecbd5a1600,3484,ArrayPrototypeSort
code-creation,Builtin,3,12022,0x55ecbd5a23a0,36,LoadFixedElement17ATFixedInt32Array
code-creation,Builtin,3,12027,0x55ecbd5a23e0,207,StoreFixedElement17ATFixedInt32Array
code-creation,Builtin,3,12032,0x55ecbd5a24c0,151,LoadFixedElement19ATFixedFloat32Array
code-creation,Builtin,3,12036,0x55ecbd5a2560,48,StoreFixedElement19ATFixedFloat32Array
code-creation,Builtin,3,12041,0x55ecbd5a25a0,147,LoadFixedElement19ATFixedFloat64Array
code-creation,Builtin,3,12046,0x55ecbd5a2640,44,StoreFixedElement19ATFixedFloat64Array
code-creation,Builtin,3,12051,0x55ecbd5a2680,40,LoadFixedElement24ATFixedUint8ClampedArray
code-creation,Builtin,3,12056,0x55ecbd5a26c0,40,StoreFixedElement24ATFixedUint8ClampedArray
code-creation,Builtin,3,12061,0x55ecbd5a2700,267,LoadFixedElement21ATFixedBigUint64Array
code-creation,Builtin,3,12065,0x55ecbd5a2820,88,StoreFixedElement21ATFixedBigUint64Array
code-creation,Builtin,3,12070,0x55ecbd5a2880,291,LoadFixedElement20ATFixedBigInt64Array
code-creation,Builtin,3,12075,0x55ecbd5a29c0,88,StoreFixedElement20ATFixedBigInt64Array
code-creation,Builtin,3,12080,0x55ecbd5a2a20,40,LoadFixedElement17ATFixedUint8Array
code-creation,Builtin,3,12085,0x55ecbd5a2a60,40,StoreFixedElement17ATFixedUint8Array
code-creation,Builtin,3,12089,0x55ecbd5a2aa0,40,LoadFixedElement16ATFixedInt8Array
code-creation,Builtin,3,12094,0x55ecbd5a2ae0,40,StoreFixedElement16ATFixedInt8Array
code-creation,Builtin,3,12099,0x55ecbd5a2b20,40,LoadFixedElement18ATFixedUint16Array
code-creation,Builtin,3,12103,0x55ecbd5a2b60,44,StoreFixedElement18ATFixedUint16Array
code-creation,Builtin,3,12108,0x55ecbd5a2ba0,40,LoadFixedElement17ATFixedInt16Array
code-creation,Builtin,3,12113,0x55ecbd5a2be0,44,StoreFixedElement17ATFixedInt16Array
code-creation,Builtin,3,12117,0x55ecbd5a2c20,171,LoadFixedElement18ATFixedUint32Array
code-creation,Builtin,3,12122,0x55ecbd5a2ce0,207,StoreFixedElement18ATFixedUint32Array
code-creation,Builtin,3,12127,0x55ecbd5a2dc0,16,GenericBuiltinTest5ATSmi
code-creation,Builtin,3,12131,0x55ecbd5a2de0,47,Load25ATGenericElementsAccessor
code-creation,Builtin,3,12136,0x55ecbd5a2e20,51,Store25ATGenericElementsAccessor
code-creation,Builtin,3,12140,0x55ecbd5a2e60,36,CanUseSameAccessor20ATFastDoubleElements
code-creation,Builtin,3,12145,0x55ecbd5a2ea0,36,CanUseSameAccessor23ATFastPackedSmiElements
code-creation,Builtin,3,12150,0x55ecbd5a2ee0,36,CanUseSameAccessor25ATFastSmiOrObjectElements
code-creation,Builtin,3,12155,0x55ecbd5a2f20,12,CollatorConstructor
code-creation,Builtin,3,12159,0x55ecbd5a2f40,12,CollatorInternalCompare
code-creation,Builtin,3,12163,0x55ecbd5a2f60,12,CollatorPrototypeCompare
code-creation,Builtin,3,12167,0x55ecbd5a2f80,12,CollatorSupportedLocalesOf
code-creation,Builtin,3,12172,0x55ecbd5a2fa0,12,CollatorPrototypeResolvedOptions
code-creation,Builtin,3,12176,0x55ecbd5a2fc0,12,DatePrototypeToLocaleDateString
code-creation,Builtin,3,12181,0x55ecbd5a2fe0,12,DatePrototypeToLocaleString
code-creation,Builtin,3,12185,0x55ecbd5a3000,12,DatePrototypeToLocaleTimeString
code-creation,Builtin,3,12190,0x55ecbd5a3020,12,DateTimeFormatConstructor
code-creation,Builtin,3,12194,0x55ecbd5a3040,12,DateTimeFormatInternalFormat
code-creation,Builtin,3,12199,0x55ecbd5a3060,12,DateTimeFormatPrototypeFormat
code-creation,Builtin,3,12203,0x55ecbd5a3080,12,DateTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,12208,0x55ecbd5a30a0,12,DateTimeFormatPrototypeResolvedOptions
code-creation,Builtin,3,12213,0x55ecbd5a30c0,12,DateTimeFormatSupportedLocalesOf
code-creation,Builtin,3,12217,0x55ecbd5a30e0,12,ListFormatConstructor
code-creation,Builtin,3,12221,0x55ecbd5a3100,332,ListFormatPrototypeFormat
code-creation,Builtin,3,12225,0x55ecbd5a3260,463,ListFormatPrototypeFormatToParts
code-creation,Builtin,3,12232,0x55ecbd5a3440,12,ListFormatPrototypeResolvedOptions
code-creation,Builtin,3,12237,0x55ecbd5a3460,12,ListFormatSupportedLocalesOf
code-creation,Builtin,3,12241,0x55ecbd5a3480,12,LocaleConstructor
code-creation,Builtin,3,12245,0x55ecbd5a34a0,12,LocalePrototypeBaseName
code-creation,Builtin,3,12249,0x55ecbd5a34c0,12,LocalePrototypeCalendar
code-creation,Builtin,3,12253,0x55ecbd5a34e0,12,LocalePrototypeCaseFirst
code-creation,Builtin,3,12258,0x55ecbd5a3500,12,LocalePrototypeCollation
code-creation,Builtin,3,12262,0x55ecbd5a3520,12,LocalePrototypeHourCycle
code-creation,Builtin,3,12266,0x55ecbd5a3540,12,LocalePrototypeLanguage
code-creation,Builtin,3,12270,0x55ecbd5a3560,12,LocalePrototypeMaximize
code-creation,Builtin,3,12274,0x55ecbd5a3580,12,LocalePrototypeMinimize
code-creation,Builtin,3,12279,0x55ecbd5a35a0,12,LocalePrototypeNumeric
code-creation,Builtin,3,12283,0x55ecbd5a35c0,12,LocalePrototypeNumberingSystem
code-creation,Builtin,3,12291,0x55ecbd5a35e0,12,LocalePrototypeRegion
code-creation,Builtin,3,12306,0x55ecbd5a3600,12,LocalePrototypeScript
code-creation,Builtin,3,12310,0x55ecbd5a3620,12,LocalePrototypeToString
code-creation,Builtin,3,12315,0x55ecbd5a3640,12,NumberFormatConstructor
code-creation,Builtin,3,12319,0x55ecbd5a3660,12,NumberFormatInternalFormatNumber
code-creation,Builtin,3,12324,0x55ecbd5a3680,12,NumberFormatPrototypeFormatNumber
code-creation,Builtin,3,12328,0x55ecbd5a36a0,12,NumberFormatPrototypeFormatToParts
code-creation,Builtin,3,12333,0x55ecbd5a36c0,12,NumberFormatPrototypeResolvedOptions
code-creation,Builtin,3,12347,0x55ecbd5a36e0,12,NumberFormatSupportedLocalesOf
code-creation,Builtin,3,12351,0x55ecbd5a3700,12,PluralRulesConstructor
code-creation,Builtin,3,12356,0x55ecbd5a3720,12,PluralRulesPrototypeResolvedOptions
code-creation,Builtin,3,12360,0x55ecbd5a3740,12,PluralRulesPrototypeSelect
code-creation,Builtin,3,12364,0x55ecbd5a3760,12,PluralRulesSupportedLocalesOf
code-creation,Builtin,3,12369,0x55ecbd5a3780,12,RelativeTimeFormatConstructor
code-creation,Builtin,3,12373,0x55ecbd5a37a0,12,RelativeTimeFormatPrototypeFormat
code-creation,Builtin,3,12378,0x55ecbd5a37c0,12,RelativeTimeFormatPrototypeFormatToParts
code-creation,Builtin,3,12383,0x55ecbd5a37e0,12,RelativeTimeFormatPrototypeResolvedOptions
code-creation,Builtin,3,12388,0x55ecbd5a3800,12,RelativeTimeFormatSupportedLocalesOf
code-creation,Builtin,3,12392,0x55ecbd5a3820,12,StringPrototypeNormalizeIntl
code-creation,Builtin,3,12397,0x55ecbd5a3840,12,StringPrototypeToLocaleLowerCase
code-creation,Builtin,3,12401,0x55ecbd5a3860,12,StringPrototypeToLocaleUpperCase
code-creation,Builtin,3,12406,0x55ecbd5a3880,275,StringPrototypeToLowerCaseIntl
code-creation,Builtin,3,12410,0x55ecbd5a39a0,12,StringPrototypeToUpperCaseIntl
code-creation,Builtin,3,12415,0x55ecbd5a39c0,928,StringToLowerCaseIntl
code-creation,Builtin,3,12419,0x55ecbd5a3d80,12,SegmenterConstructor
code-creation,Builtin,3,12423,0x55ecbd5a3da0,12,SegmenterPrototypeResolvedOptions
code-creation,Builtin,3,12428,0x55ecbd5a3dc0,12,SegmenterSupportedLocalesOf
code-creation,Builtin,3,12432,0x55ecbd5a3de0,12,V8BreakIteratorConstructor
code-creation,Builtin,3,12436,0x55ecbd5a3e00,12,V8BreakIteratorInternalAdoptText
code-creation,Builtin,3,12441,0x55ecbd5a3e20,12,V8BreakIteratorInternalBreakType
code-creation,Builtin,3,12445,0x55ecbd5a3e40,12,V8BreakIteratorInternalCurrent
code-creation,Builtin,3,12450,0x55ecbd5a3e60,12,V8BreakIteratorInternalFirst
code-creation,Builtin,3,12454,0x55ecbd5a3e80,12,V8BreakIteratorInternalNext
code-creation,Builtin,3,12458,0x55ecbd5a3ea0,12,V8BreakIteratorPrototypeAdoptText
code-creation,Builtin,3,12463,0x55ecbd5a3ec0,12,V8BreakIteratorPrototypeBreakType
code-creation,Builtin,3,12468,0x55ecbd5a3ee0,12,V8BreakIteratorPrototypeCurrent
code-creation,Builtin,3,12472,0x55ecbd5a3f00,12,V8BreakIteratorPrototypeFirst
code-creation,Builtin,3,12477,0x55ecbd5a3f20,12,V8BreakIteratorPrototypeNext
code-creation,Builtin,3,12481,0x55ecbd5a3f40,12,V8BreakIteratorPrototypeResolvedOptions
code-creation,Builtin,3,12488,0x55ecbd5a3f60,12,V8BreakIteratorSupportedLocalesOf
code-creation,LazyCompile,3,12972,0x55ecbd500220,12, :1:1,0x3e3369784f40,
code-creation,Callback,-2,13000,0x55ecbd386c20,1,Window
code-creation,Callback,-2,13005,0x55ecbd386c20,1,addEventListener
code-creation,Callback,-2,13009,0x55ecbd386c20,1,removeEventListener
code-creation,Callback,-2,13013,0x55ecbd386c20,1,dispatchEvent
code-creation,Callback,-2,13017,0x55ecbd386c20,1,EventTarget
code-creation,Callback,-2,13021,0x55ecbd386c20,1,WindowProperties
code-creation,Callback,-2,13034,0x55ecbd386c20,1,stop
code-creation,Callback,-2,13037,0x55ecbd386c20,1,open
code-creation,Callback,-2,13041,0x55ecbd386c20,1,alert
code-creation,Callback,-2,13044,0x55ecbd386c20,1,confirm
code-creation,Callback,-2,13048,0x55ecbd386c20,1,prompt
code-creation,Callback,-2,13051,0x55ecbd386c20,1,print
code-creation,Callback,-2,13055,0x55ecbd386c20,1,queueMicrotask
code-creation,Callback,-2,13059,0x55ecbd386c20,1,requestAnimationFrame
code-creation,Callback,-2,13063,0x55ecbd386c20,1,cancelAnimationFrame
code-creation,Callback,-2,13067,0x55ecbd386c20,1,captureEvents
code-creation,Callback,-2,13071,0x55ecbd386c20,1,releaseEvents
code-creation,Callback,-2,13075,0x55ecbd386c20,1,requestIdleCallback
code-creation,Callback,-2,13079,0x55ecbd386c20,1,cancelIdleCallback
code-creation,Callback,-2,13083,0x55ecbd386c20,1,getComputedStyle
code-creation,Callback,-2,13087,0x55ecbd386c20,1,matchMedia
code-creation,Callback,-2,13090,0x55ecbd386c20,1,moveTo
code-creation,Callback,-2,13094,0x55ecbd386c20,1,moveBy
code-creation,Callback,-2,13097,0x55ecbd386c20,1,resizeTo
code-creation,Callback,-2,13101,0x55ecbd386c20,1,resizeBy
code-creation,Callback,-2,13105,0x55ecbd386c20,1,getSelection
code-creation,Callback,-2,13108,0x55ecbd386c20,1,find
code-creation,Callback,-2,13112,0x55ecbd386c20,1,webkitRequestAnimationFrame
code-creation,Callback,-2,13116,0x55ecbd386c20,1,webkitCancelAnimationFrame
code-creation,Callback,-2,13121,0x55ecbd386c20,1,fetch
code-creation,Callback,-2,13124,0x55ecbd386c20,1,btoa
code-creation,Callback,-2,13128,0x55ecbd386c20,1,atob
code-creation,Callback,-2,13131,0x55ecbd386c20,1,setTimeout
code-creation,Callback,-2,13135,0x55ecbd386c20,1,clearTimeout
code-creation,Callback,-2,13138,0x55ecbd386c20,1,setInterval
code-creation,Callback,-2,13142,0x55ecbd386c20,1,clearInterval
code-creation,Callback,-2,13146,0x55ecbd386c20,1,createImageBitmap
code-creation,Callback,-2,13150,0x55ecbd386c20,1,scroll
code-creation,Callback,-2,13154,0x55ecbd386c20,1,scrollTo
code-creation,Callback,-2,13157,0x55ecbd386c20,1,scrollBy
code-creation,Callback,-2,13161,0x55ecbd386c20,1,Node
code-creation,Callback,-2,13164,0x55ecbd386c20,1,hasChildNodes
code-creation,Callback,-2,13168,0x55ecbd386c20,1,getRootNode
code-creation,Callback,-2,13172,0x55ecbd386c20,1,normalize
code-creation,Callback,-2,13176,0x55ecbd386c20,1,cloneNode
code-creation,Callback,-2,13179,0x55ecbd386c20,1,isEqualNode
code-creation,Callback,-2,13183,0x55ecbd386c20,1,isSameNode
code-creation,Callback,-2,13187,0x55ecbd386c20,1,compareDocumentPosition
code-creation,Callback,-2,13191,0x55ecbd386c20,1,contains
code-creation,Callback,-2,13195,0x55ecbd386c20,1,lookupPrefix
code-creation,Callback,-2,13198,0x55ecbd386c20,1,lookupNamespaceURI
code-creation,Callback,-2,13202,0x55ecbd386c20,1,isDefaultNamespace
code-creation,Callback,-2,13206,0x55ecbd386c20,1,insertBefore
code-creation,Callback,-2,13210,0x55ecbd386c20,1,appendChild
code-creation,Callback,-2,13214,0x55ecbd386c20,1,replaceChild
code-creation,Callback,-2,13218,0x55ecbd386c20,1,removeChild
code-creation,Callback,-2,13221,0x55ecbd386c20,1,Document
code-creation,Callback,-2,13225,0x55ecbd386c20,1,getElementsByTagName
code-creation,Callback,-2,13229,0x55ecbd386c20,1,getElementsByTagNameNS
code-creation,Callback,-2,13233,0x55ecbd386c20,1,getElementsByClassName
code-creation,Callback,-2,13238,0x55ecbd386c20,1,createDocumentFragment
code-creation,Callback,-2,13242,0x55ecbd386c20,1,createTextNode
code-creation,Callback,-2,13246,0x55ecbd386c20,1,createCDATASection
code-creation,Callback,-2,13250,0x55ecbd386c20,1,createComment
code-creation,Callback,-2,13257,0x55ecbd386c20,1,createProcessingInstruction
code-creation,Callback,-2,13261,0x55ecbd386c20,1,importNode
code-creation,Callback,-2,13265,0x55ecbd386c20,1,adoptNode
code-creation,Callback,-2,13269,0x55ecbd386c20,1,createAttribute
code-creation,Callback,-2,13273,0x55ecbd386c20,1,createAttributeNS
code-creation,Callback,-2,13277,0x55ecbd386c20,1,createEvent
code-creation,Callback,-2,13281,0x55ecbd386c20,1,createRange
code-creation,Callback,-2,13284,0x55ecbd386c20,1,createNodeIterator
code-creation,Callback,-2,13288,0x55ecbd386c20,1,createTreeWalker
code-creation,Callback,-2,13292,0x55ecbd386c20,1,getElementsByName
code-creation,Callback,-2,13296,0x55ecbd386c20,1,open
code-creation,Callback,-2,13300,0x55ecbd386c20,1,close
code-creation,Callback,-2,13303,0x55ecbd386c20,1,write
code-creation,Callback,-2,13307,0x55ecbd386c20,1,writeln
code-creation,Callback,-2,13310,0x55ecbd386c20,1,hasFocus
code-creation,Callback,-2,13314,0x55ecbd386c20,1,execCommand
code-creation,Callback,-2,13318,0x55ecbd386c20,1,queryCommandEnabled
code-creation,Callback,-2,13322,0x55ecbd386c20,1,queryCommandIndeterm
code-creation,Callback,-2,13326,0x55ecbd386c20,1,queryCommandState
code-creation,Callback,-2,13330,0x55ecbd386c20,1,queryCommandSupported
code-creation,Callback,-2,13334,0x55ecbd386c20,1,queryCommandValue
code-creation,Callback,-2,13338,0x55ecbd386c20,1,clear
code-creation,Callback,-2,13342,0x55ecbd386c20,1,captureEvents
code-creation,Callback,-2,13345,0x55ecbd386c20,1,releaseEvents
code-creation,Callback,-2,13349,0x55ecbd386c20,1,exitPointerLock
code-creation,Callback,-2,13353,0x55ecbd386c20,1,createElement
code-creation,Callback,-2,13357,0x55ecbd386c20,1,createElementNS
code-creation,Callback,-2,13361,0x55ecbd386c20,1,caretRangeFromPoint
code-creation,Callback,-2,13365,0x55ecbd386c20,1,getSelection
code-creation,Callback,-2,13369,0x55ecbd386c20,1,elementFromPoint
code-creation,Callback,-2,13373,0x55ecbd386c20,1,elementsFromPoint
code-creation,Callback,-2,13377,0x55ecbd386c20,1,getElementById
code-creation,Callback,-2,13381,0x55ecbd386c20,1,prepend
code-creation,Callback,-2,13384,0x55ecbd386c20,1,append
code-creation,Callback,-2,13388,0x55ecbd386c20,1,querySelector
code-creation,Callback,-2,13392,0x55ecbd386c20,1,querySelectorAll
code-creation,Callback,-2,13396,0x55ecbd386c20,1,webkitCancelFullScreen
code-creation,Callback,-2,13400,0x55ecbd386c20,1,webkitExitFullscreen
code-creation,Callback,-2,13404,0x55ecbd386c20,1,createExpression
code-creation,Callback,-2,13408,0x55ecbd386c20,1,createNSResolver
code-creation,Callback,-2,13412,0x55ecbd386c20,1,evaluate
code-creation,Callback,-2,13415,0x55ecbd386c20,1,HTMLDocument
code-creation,Callback,-2,13419,0x55ecbd386c20,1,Window
code-creation,Callback,-2,13423,0x55ecbd386c20,1,addEventListener
code-creation,Callback,-2,13427,0x55ecbd386c20,1,removeEventListener
code-creation,Callback,-2,13431,0x55ecbd386c20,1,dispatchEvent
code-creation,Callback,-2,13435,0x55ecbd386c20,1,EventTarget
code-creation,Callback,-2,13438,0x55ecbd386c20,1,WindowProperties
code-creation,Callback,-2,13442,0x55ecbd386c20,1,stop
code-creation,Callback,-2,13446,0x55ecbd386c20,1,open
code-creation,Callback,-2,13449,0x55ecbd386c20,1,alert
code-creation,Callback,-2,13453,0x55ecbd386c20,1,confirm
code-creation,Callback,-2,13456,0x55ecbd386c20,1,prompt
code-creation,Callback,-2,13460,0x55ecbd386c20,1,print
code-creation,Callback,-2,13463,0x55ecbd386c20,1,queueMicrotask
code-creation,Callback,-2,13467,0x55ecbd386c20,1,requestAnimationFrame
code-creation,Callback,-2,13471,0x55ecbd386c20,1,cancelAnimationFrame
